,pgc,filter,inc_m,model4_0,model4_1,model4_2,model4_3,model5_0,model5_1,model5_2,model5_3,model6_0,model6_1,model6_2,model6_3
1582,1223759,b'i',77,75.78874,72.96195,75.25636,73.35452,75.36527,73.343765,71.12711,73.3014,73.54155,72.947495,74.78667,73.891304
1583,5059212,b'c',52,58.80544,55.75976,62.251934,56.57806,53.877655,50.232037,54.567307,54.48676,59.397465,54.90036,53.97629,58.338226
1584,3852941,b'c',89,88.92713,89.30067,88.83772,88.9194,89.41388,89.208786,89.23822,89.32985,89.46373,89.44082,89.13726,89.524155
1585,70246,b'g',52,49.155033,49.572735,49.259754,47.497646,50.040344,52.74515,51.911015,50.39012,50.143383,57.090256,51.777386,50.33388
1586,5579,b'i',54,59.07444,58.074123,59.557274,60.06251,58.08072,59.473564,60.07501,56.511387,58.070393,60.55742,60.36469,59.106834
1587,36340,b'c',83,82.719894,84.07653,85.29237,82.78082,82.69968,82.88378,81.9745,82.64322,82.44075,84.25936,83.35075,82.389305
1588,5059193,b'c',71,70.93179,65.34752,67.605965,64.73702,66.73545,64.982254,67.34097,64.13294,68.203186,65.4474,62.022152,67.06262
1589,5060299,b'r',87,85.06818,88.77485,85.7768,86.405495,85.286865,85.07637,85.22615,85.876434,87.32745,86.93782,85.52567,89.00513
1590,1482336,b'g',81,79.01727,75.36469,78.19324,73.06328,77.20935,76.282684,77.00156,79.705025,79.57896,77.390594,76.40491,72.55172
1591,1327562,b'c',89,88.58879,85.00685,84.84891,87.56912,87.697495,87.37053,88.80327,88.47893,87.93875,88.30175,88.828735,81.74811
1592,70179,b'g',65,49.57311,66.8242,64.30249,63.656563,63.389828,59.670338,60.38664,65.09366,63.72568,58.156334,74.22571,55.458725
1593,2052,b'g',60,65.1797,64.41842,62.885452,62.984642,62.930428,63.826424,61.60374,64.75055,66.20198,66.91455,63.96653,66.03348
1594,3543021,b'c',81,84.941925,83.50421,82.5215,84.704605,82.93982,82.05759,82.627716,81.66976,82.622696,82.06767,82.27417,84.51845
1595,37092,b'i',85,83.79155,82.21171,82.83657,83.490746,83.03551,85.55068,83.63132,85.31302,82.44579,84.88249,85.24833,85.30916
1596,63797,b'r',48,48.77157,49.572735,49.259754,49.572735,48.83335,46.626534,48.687572,48.470028,48.824028,47.602444,48.099945,46.872314
1597,1515746,b'c',71,65.12313,68.41264,68.12328,62.81163,61.790092,62.948013,62.581825,63.86708,62.53318,67.0145,63.418686,63.08986
1598,4108469,b'c',79,74.81995,73.88634,79.75343,73.037415,77.66399,76.670006,75.48129,75.57227,73.07892,75.108986,77.5116,71.905464
1599,1301298,b'c',77,68.82278,71.53053,74.45581,70.44588,70.809906,70.02896,68.613625,66.47745,73.35907,71.746895,69.85141,68.668015
1600,60766,b'g',81,80.38725,80.25476,82.17289,81.66023,80.88358,81.0894,80.404785,79.191986,79.720245,80.03656,79.23978,80.83266
1601,1703552,b'c',63,68.53085,72.01654,68.53682,68.96937,68.033295,66.30536,68.1681,68.87123,67.15904,67.55923,66.37788,65.855576
1602,5058984,b'g',72,69.67792,71.278305,70.59092,71.91907,71.02501,71.98003,71.61931,71.32742,72.51544,71.75631,73.13397,73.02824
1603,4398149,b'i',73,74.6763,73.773224,81.94763,75.723854,71.25024,73.388504,72.73827,74.87191,74.04553,76.5414,74.19332,74.06009
1604,742842,b'r',84,80.540886,80.75432,79.43751,82.28676,77.81849,78.70337,71.91237,76.86394,75.3207,83.12903,75.96122,79.42563
1605,4446635,b'r',62,66.68132,63.826363,70.15293,65.96038,68.18128,64.41369,66.16481,68.75372,68.89497,67.415146,65.71559,64.05609
1606,36768,b'r',84,85.99461,83.405495,84.846306,83.21831,85.83918,84.51825,82.80152,82.562164,82.54939,85.946335,85.81433,83.56175
1607,58002,b'c',76,74.34438,74.170845,72.535645,74.15075,73.97846,71.23345,71.926254,71.46366,74.38292,74.43639,70.9915,75.43906
1608,5059031,b'g',77,76.58934,76.33984,76.935,78.73212,77.55512,75.473724,77.40625,75.116165,79.293076,79.07899,81.79002,80.36247
1609,29988,b'i',78,83.75462,80.712906,84.08391,82.394264,81.162125,80.52816,80.66704,79.98665,84.69743,80.5221,82.862465,81.88229
1610,1340874,b'c',65,59.12496,57.37233,61.13067,62.645138,59.324867,60.74021,58.028965,58.44179,61.69844,60.298965,61.62281,58.15233
1611,1245927,b'c',78,71.841965,69.45515,76.76826,72.20378,73.90639,73.540306,71.41586,73.394806,71.98427,72.108154,69.23718,70.823105
1612,1900468,b'c',89,89.25179,89.373535,89.19484,88.90757,89.23109,89.39279,89.05791,89.36831,89.333145,89.559494,89.60286,89.48182
1613,5057622,b'r',76,80.28364,76.74984,75.3952,79.09975,77.86526,76.2369,72.92723,75.31673,79.44022,76.57609,78.883675,75.94028
1614,54179,b'c',58,49.93895,52.905968,54.32147,50.98698,56.045696,55.275894,61.521515,51.98142,61.532578,51.82222,55.321682,50.233242
1615,50972,b'i',82,83.37497,85.098114,83.52226,83.596664,84.2406,83.432526,79.83248,82.08826,81.911835,85.19566,85.052055,83.435
1616,21708,b'c',74,68.502716,70.7077,69.15366,68.632385,71.57816,69.534164,71.957436,70.191536,70.694565,71.05344,73.63843,70.409805
1617,31233,b'c',72,69.62452,67.51248,71.763565,67.45701,66.88712,69.34481,66.40402,68.84631,67.140755,71.09353,67.52843,67.81175
1618,13664,b'r',71,75.11975,72.87533,75.33506,74.940186,71.563545,72.79097,72.89415,73.08192,71.14662,72.88576,70.27658,70.95029
1619,4096173,b'r',89,89.42552,89.063354,88.96647,89.48541,88.996025,88.2265,89.00484,89.268875,88.97519,89.23853,89.13888,89.091644
1620,39902,b'c',85,82.82323,83.73891,81.597244,82.11178,82.76369,82.97989,81.79659,82.12725,85.44264,84.328735,81.58129,83.707344
1621,55487,b'c',76,76.09268,74.2319,75.40656,73.85273,76.32477,75.11633,75.03592,76.17861,74.11331,77.14674,76.00632,73.90459
1622,1347,b'c',72,71.04381,72.63303,74.18425,71.41732,72.21608,70.77889,69.97771,70.045456,71.705444,71.753296,70.03797,71.32144
1623,22326,b'i',72,72.56174,75.103165,75.82112,75.738754,72.29654,73.18009,71.73507,73.09339,73.75303,77.56598,74.94004,73.53697
1624,1837976,b'c',82,85.208916,82.8552,83.0838,82.79499,86.10376,85.61499,85.10751,82.6415,85.783844,84.4026,84.25705,86.5605
1625,3643,b'r',88,86.74432,88.43407,87.141846,87.09169,86.37149,85.304016,84.93938,87.00226,88.255875,87.40848,88.27406,88.50796
1626,71183,b'g',56,54.213337,56.09977,59.16765,56.03563,60.7293,62.094475,61.646843,59.011993,59.87543,60.70523,58.85276,60.4793
1627,1243691,b'i',86,85.62697,86.97659,85.67775,87.82501,85.46767,83.969696,84.25999,85.21784,85.075386,86.07912,86.21524,87.19195
1628,9773,b'c',56,53.136284,51.481804,55.275085,54.676807,54.528572,54.415882,54.060295,54.398422,55.528824,52.666344,52.78943,56.265205
1629,72209,b'c',72,79.68874,76.35469,76.96163,77.79506,77.453094,75.53573,74.75162,76.74802,74.44372,75.94895,74.60376,72.78492
1630,30591,b'g',90,88.30672,88.98996,88.86681,88.64311,88.502,87.90181,88.81534,89.01631,88.458435,89.09873,88.73751,88.95878
1631,1669474,b'c',67,65.1797,66.44086,58.011814,62.90055,64.33198,61.759415,59.684193,59.190994,61.31253,62.334476,62.015762,58.87546
1632,1977897,b'g',80,77.62901,79.07829,79.48941,80.61444,82.06476,78.37308,77.53919,76.65871,77.89653,78.02901,76.28656,77.54058
1633,1321762,b'i',81,86.93913,81.16707,80.36838,81.464355,83.52969,80.98356,81.451126,82.00874,85.13447,80.62143,83.28676,80.68669
1634,38333,b'c',67,61.651024,56.753895,63.269466,60.307884,59.234245,60.77729,61.017048,60.572906,60.302788,59.75877,60.768757,61.89494
1635,5808768,b'c',86,78.50221,75.5125,75.74442,72.48838,78.230705,76.97613,75.94397,77.90383,77.28314,77.77376,78.295876,79.3171
1636,45844,b'g',82,83.94849,85.81938,85.56098,86.87099,85.25218,85.275894,84.62761,85.08968,86.20749,87.64639,86.18585,84.34456
1637,1298598,b'c',87,87.49202,88.0651,87.7713,87.52956,86.66438,87.3598,85.06964,85.751144,87.252045,88.49756,87.68056,87.54883
1638,4446635,b'c',62,65.84984,69.68918,70.46799,65.91043,68.68549,64.932556,67.57785,68.26067,67.37446,64.48945,64.933044,69.42232
1639,39233,b'c',88,88.368546,87.98346,86.57254,88.413086,88.0211,89.210976,88.57756,89.77478,89.45314,87.446785,88.885994,89.02813
1640,5059653,b'c',83,73.01425,78.51534,79.18562,80.76785,68.53691,75.88393,71.34512,62.65635,76.66786,61.865364,82.30355,65.64252
1641,33982,b'r',75,72.719124,66.69932,64.535934,69.14893,69.7081,69.31277,64.91583,68.63363,68.821144,66.681274,70.07214,72.08061
1642,1355432,b'c',80,77.38158,79.18446,81.12473,77.47603,80.26442,77.49744,78.53038,79.329994,78.48099,79.25815,76.83762,77.633804
1643,89520,b'g',89,88.761345,89.31711,88.94298,89.41458,89.249664,89.61926,88.24611,89.62212,89.495544,89.66197,89.56918,89.04674
1644,23676,b'c',88,89.41087,86.72455,86.87669,87.84038,86.567856,88.85157,86.61967,89.21141,89.588196,88.27548,87.63655,87.46238
1645,3996526,b'c',76,75.833755,72.25551,80.464516,72.64118,79.66582,77.60928,75.669586,76.90269,74.89535,75.61264,76.349945,74.07288
1646,16600,b'g',75,76.60296,78.58612,79.98991,78.57188,78.37982,76.35578,76.61588,77.304794,79.679054,78.78705,77.29253,75.84645
1647,25366,b'c',63,62.246876,65.25311,63.601784,66.19589,64.387276,67.8292,62.70816,64.13895,66.307,65.16394,62.292603,63.65965
1648,37522,b'c',61,57.6473,61.958138,61.150578,56.36678,58.581852,56.802834,57.859627,62.77775,60.667397,62.264435,57.969105,57.870865
1649,58222,b'c',77,78.283455,80.07652,80.16258,77.416435,74.820915,77.194275,72.19337,73.59876,79.20082,75.88858,77.40837,77.47887
1650,1254184,b'c',72,72.732506,73.62893,74.359375,75.70817,72.06755,71.15668,70.972374,70.656525,74.15482,73.52544,69.481705,76.076416
1651,27232,b'c',73,70.88098,68.13201,68.39752,68.32842,71.67237,70.656845,69.56843,68.43965,71.56136,69.51953,68.980804,70.85191
1652,74256,b'c',54,53.317863,58.643616,55.010612,57.221687,54.927116,52.974014,57.07124,55.218918,54.793873,57.22439,56.69322,52.761597
1653,24348,b'c',62,62.30888,61.094273,58.983334,60.833813,66.531044,64.04794,65.87363,66.070496,62.012974,66.021904,65.21003,61.55657
1654,24499,b'c',71,65.52344,67.54555,66.4659,67.325005,68.63432,65.91879,66.30044,65.405754,69.42732,67.560265,66.06843,69.27809
1655,5807277,b'g',60,61.988564,65.40562,64.05801,60.912712,64.57909,63.503464,62.60149,66.070496,68.12773,63.08366,63.282845,62.194256
1656,87179,b'c',64,67.47326,67.39803,67.391685,69.032585,67.705124,67.93639,68.2428,65.035904,66.70584,66.021904,68.10144,68.5378
1657,22622,b'i',54,49.56413,49.572735,49.259754,47.254208,49.449806,51.04063,51.094803,48.790085,49.88401,49.16752,49.564323,48.750443
1658,22803,b'i',78,78.77251,77.740295,79.74973,80.05452,80.50402,77.83296,77.86261,75.89075,80.53761,79.3125,81.44736,80.551834
1659,68135,b'c',63,60.535088,62.918495,64.76698,60.26191,64.00472,63.573757,63.48899,62.426785,63.689857,63.146477,63.47688,62.45543
1660,51665,b'c',73,74.30405,75.4879,76.144966,73.41431,74.75676,75.45169,74.1731,73.572754,78.14668,75.95736,74.9572,75.98282
1661,54885,b'c',90,84.53413,89.37552,87.510056,89.84683,89.249214,89.37215,88.35561,89.424324,88.436066,89.31407,89.32826,87.51224
1662,39152,b'c',85,84.31134,83.55171,84.460815,83.564285,84.84863,84.76549,83.78646,83.030205,84.429054,85.08591,84.19217,84.52339
1663,5818,b'c',57,67.753525,51.40616,73.98122,88.064606,85.95366,89.58181,81.0997,84.82941,55.605385,74.73384,67.704865,73.60656
1664,51713,b'i',61,57.785473,61.53601,62.455807,57.988945,64.039856,61.138756,58.579178,59.765743,59.2908,60.908646,61.62281,58.62137
1665,53470,b'c',76,76.60644,73.861465,77.75812,74.60375,75.00291,75.4163,74.71535,72.90361,76.02437,73.08018,75.52666,78.13219
1666,57083,b'c',79,82.06758,76.78035,75.80232,76.578766,77.62755,80.617905,78.60254,77.5526,76.31626,79.03733,77.51958,77.79582
1667,5807368,b'c',60,58.822388,60.44831,59.53335,60.959488,62.249245,63.48403,61.14389,61.02748,61.427414,56.30417,59.3871,55.133476
1668,1541543,b'r',73,69.2563,74.529594,72.28659,71.746704,68.2419,71.75504,72.03042,70.45947,72.63861,71.837715,68.499535,70.53597
1669,4763,b'i',81,80.851166,79.58084,83.8757,79.6597,80.54149,80.434944,77.82387,79.00087,80.9435,80.07057,82.000534,80.8194
1670,4921,b'c',79,78.41042,80.129814,82.37749,79.137794,80.454865,80.86345,80.4064,80.13249,77.77936,80.19092,80.39717,78.78366
1671,5551,b'r',69,63.34121,62.991615,61.486313,62.379745,70.034,71.62382,68.78108,69.0903,58.836918,57.939217,66.380165,60.469563
1672,1246742,b'c',74,72.17362,74.15467,68.63781,70.1266,73.7189,72.65416,72.5828,71.39321,69.77059,70.539665,69.42981,72.51748
1673,4374151,b'c',86,85.34587,84.76848,84.6514,84.05234,85.70575,85.10585,84.66704,84.049576,84.75314,84.789215,85.741684,85.23659
1674,37306,b'c',62,57.45872,63.24861,64.66942,61.38314,60.142212,61.05329,61.693115,66.070496,61.957817,64.185036,62.35424,61.39519
1675,1445975,b'c',80,78.63867,78.824936,79.724075,79.27492,79.80669,77.14754,77.22171,77.213394,78.46837,77.26413,76.42203,78.79143
1676,57329,b'i',84,82.34317,84.56349,83.75972,81.908295,80.17136,80.70565,80.986916,80.983,83.14569,83.10951,81.55467,81.58444
1677,37428,b'r',89,89.773224,88.60132,89.42231,89.710785,87.95076,87.9798,88.24121,88.80967,89.34852,89.39694,89.52524,89.422485
1678,52519,b'c',62,63.19006,65.20179,62.55522,61.687096,65.04086,62.826782,65.50147,60.49167,67.629364,62.644028,63.624176,65.60235
1679,3347167,b'g',70,68.28289,73.812996,72.2323,73.313156,67.53382,68.83627,72.065704,68.299194,69.922104,72.30137,70.720924,68.79818
1680,24348,b'i',62,65.1797,63.908936,59.867535,63.12814,59.673157,59.69793,61.367504,62.69739,62.67388,58.800217,59.632175,62.406563
1681,3998047,b'c',79,80.23952,78.38963,79.17655,77.36273,79.82108,78.63585,78.326836,78.79696,76.714455,77.2495,77.21066,77.93022
1682,5059985,b'g',62,51.499725,50.561447,50.538063,49.443962,51.142387,50.618454,49.530807,54.28282,55.150158,53.224323,53.92015,49.927357
1683,47004,b'c',89,88.90261,89.37161,89.602066,89.36011,89.66003,89.603226,88.78848,89.86674,89.19197,89.74421,89.55984,89.30565
1684,5059781,b'r',86,86.66875,83.73753,87.9946,85.46905,84.187454,87.96617,84.526436,86.975655,82.966835,81.02654,85.92884,84.51318
1685,1797544,b'i',88,88.354034,85.77357,86.16517,88.25344,86.991425,86.04031,86.73312,86.732285,86.76677,87.23112,88.26843,87.33532
1686,37259,b'c',89,89.11318,87.74773,88.910614,89.480316,89.14479,89.42819,89.64328,89.75017,89.64122,89.48848,89.83405,89.60753
1687,91195,b'c',88,88.98995,88.776825,89.101166,89.135254,88.803986,89.01535,88.79967,89.48505,89.41196,89.168335,88.65188,88.94977
1688,1933001,b'r',87,86.07091,84.52892,83.13721,86.59723,83.121025,83.87126,83.776535,84.843666,85.52173,84.62808,86.27083,84.26462
1689,64434,b'g',51,51.59072,49.628674,49.259754,48.440754,52.751194,53.251854,51.759384,48.448112,51.30072,52.652794,48.51324,48.080738
1690,23485,b'r',60,53.360126,60.233543,58.275276,53.728374,56.96546,55.314377,54.868256,59.606907,58.864204,62.07275,61.028664,49.70934
1691,11574,b'g',77,80.12912,79.967705,81.96626,77.78648,78.23468,78.8386,76.84732,77.85586,77.94855,76.22345,77.5685,79.85254
1692,45508,b'g',59,61.993828,62.421227,60.80603,58.09312,62.930428,61.8989,61.37121,67.030106,62.179497,59.793694,58.291595,57.896847
1693,24111,b'c',56,53.32822,54.316154,55.023758,52.07422,53.87284,53.827168,56.969967,56.198185,52.811264,55.09753,53.217903,51.97733
1694,1724427,b'r',64,65.144226,67.47656,65.17552,67.3369,66.61885,63.760372,62.983353,64.73707,66.41059,67.460976,65.097725,65.30368
1695,3553212,b'g',77,75.94378,79.20723,79.46339,76.72929,74.11842,75.5335,74.378555,74.08656,75.76335,77.20672,79.95325,75.84464
1696,85357,b'i',74,79.15515,76.04049,74.36801,75.526764,75.855286,75.40251,76.4821,77.79853,76.140274,74.22121,72.41022,74.929016
1697,73583,b'c',81,80.28998,81.68982,83.48164,80.68355,82.0288,80.6981,79.48393,79.43982,80.6928,82.2424,80.47053,82.61777
1698,1252289,b'i',87,85.99609,82.4709,85.71967,83.92772,85.14662,86.188354,85.79314,83.598335,85.95335,83.90138,84.34553,86.59497
1699,53891,b'c',74,74.20173,72.99298,77.84917,77.070496,71.48907,71.78289,72.718605,70.827576,84.735634,75.22678,69.729515,72.78947
1700,36242,b'c',70,64.14851,62.442787,62.201424,69.323105,66.27037,64.66293,66.97556,65.434105,63.178967,66.44833,69.219154,63.08236
1701,1852650,b'c',81,84.00276,83.562386,85.28922,81.368576,85.08763,84.008446,83.05225,82.35547,84.247986,85.598785,85.018814,84.49892
1702,1915535,b'g',74,75.54824,73.62061,74.73989,74.37393,76.434746,75.03186,74.34471,72.227554,76.3074,75.973495,74.86485,74.60022
1703,90453,b'c',88,88.02009,87.16592,87.43461,87.63138,88.72405,89.11817,88.56039,87.99555,88.28404,87.74224,88.43555,88.727844
1704,4426508,b'c',66,67.35384,67.44428,68.2823,64.34981,66.06,65.76754,68.77433,63.61125,64.28888,66.748726,64.5031,65.26781
1705,1482094,b'g',64,61.448215,67.64162,64.61636,68.00627,68.47272,67.17331,65.87568,68.409164,62.347298,67.16103,67.25543,66.17467
1706,47425,b'c',53,58.297047,57.320274,57.25884,57.368946,56.5546,58.27393,52.911167,56.32552,58.39912,63.459866,55.352642,56.05035
1707,5081568,b'c',71,64.55123,68.87229,69.6335,62.994354,65.382484,67.41629,65.855316,68.54376,67.51782,67.9255,65.415146,65.67727
1708,3595873,b'c',85,83.672676,86.285446,84.45061,83.336136,84.8372,83.56007,82.65793,83.48754,83.20152,83.6681,81.60917,83.932205
1709,83578,b'r',74,74.31857,75.01065,75.13106,73.831375,75.064606,72.880035,74.81507,73.582275,71.97772,75.099655,71.600395,75.46045
1710,36097,b'r',72,67.09969,64.53208,69.96804,66.7929,67.915245,64.5595,68.38605,69.30252,64.74982,68.77272,66.75753,68.62567
1711,28304,b'c',83,85.65439,86.300766,86.69032,86.901825,86.68701,85.01634,84.65504,84.12224,84.523674,83.96867,83.97928,85.117775
1712,7055,b'r',57,52.21343,58.960945,55.250107,57.210327,59.259464,52.919914,58.255043,58.140182,59.821716,63.530716,54.001347,54.165718
1713,35301,b'g',68,71.34769,67.66076,70.363106,72.09929,73.70712,72.9823,71.13518,69.96412,70.270966,71.387184,71.57182,70.70482
1714,50782,b'c',79,75.84461,78.00152,76.1727,77.29873,77.19101,75.47318,75.79659,75.44715,77.317444,74.04906,74.98161,75.781
1715,60443,b'g',85,84.62346,85.95699,86.46229,83.940796,86.38805,85.62272,85.705505,83.946915,84.153625,85.857376,84.60602,86.09758
1716,19413,b'r',69,69.57005,67.00336,66.83347,60.13588,66.72222,64.76725,68.79252,69.80495,67.03564,64.81363,68.75482,65.70262
1717,50942,b'g',88,89.658295,89.817406,89.79935,89.91527,89.672806,89.78844,89.59949,89.5696,89.9735,89.41826,89.781334,89.62909
1718,35503,b'i',90,87.18784,85.20166,86.96727,86.33365,87.59337,87.988075,87.2537,86.40077,86.66356,87.344376,87.57964,86.9291
1719,46089,b'c',88,88.70594,87.984726,88.91336,88.89124,88.76066,88.80722,88.48146,88.24595,88.91205,89.30841,89.082794,88.86358
1720,25102,b'c',84,81.8214,82.98546,80.55296,84.07556,82.794495,83.43979,82.996155,81.20215,81.78551,84.77684,83.27484,82.05992
1721,1265517,b'c',89,83.15703,87.2007,86.47649,88.19857,88.77967,85.92644,87.96921,88.631,88.706474,89.61458,89.30733,88.35035
1722,93029,b'c',85,86.2038,85.64868,86.515015,86.89356,87.32974,87.20914,86.86401,84.68148,87.383316,86.56839,87.248184,85.06564
1723,35487,b'r',71,70.777504,67.57463,70.26479,72.95651,71.255,71.95032,68.81491,69.11626,73.36145,69.88147,70.78778,69.11294
1724,1367948,b'c',83,83.62544,83.73007,83.446175,86.90219,84.96988,83.98938,83.222435,83.541275,83.336426,83.260345,83.82134,85.3073
1725,1219195,b'c',85,77.31331,79.35872,78.40672,78.84819,78.705795,77.14542,78.13858,78.8815,80.460724,76.927185,76.97131,77.83059
1726,1304980,b'g',68,60.570866,67.3675,66.39888,61.079727,68.990295,67.79033,66.646454,65.41369,66.09654,68.27327,63.77475,66.2979
1727,11199,b'c',72,73.33231,73.5436,75.85833,76.295334,76.9982,77.08946,75.473015,77.00366,76.272964,75.22226,74.78604,74.04297
1728,19161,b'i',58,55.534622,57.15859,56.71347,51.728584,58.03813,50.43128,52.0732,60.458923,54.68514,56.168438,64.460686,50.01002
1729,169662,b'g',88,87.86848,87.29978,87.09578,86.52362,86.35852,85.805664,85.56004,86.74813,87.84323,87.877846,86.83513,86.54169
1730,5321,b'c',52,55.500763,56.14887,57.654057,55.156567,55.524944,53.437927,59.19809,57.73265,57.020332,55.474007,57.516518,56.92669
1731,8822,b'r',59,52.975098,56.81372,58.34587,53.00022,57.403152,53.005486,56.76905,55.876133,57.552658,58.983852,56.904736,58.29126
1732,24204,b'c',88,88.90245,89.2352,88.8037,89.12384,88.74046,88.39157,88.80022,89.182785,88.82344,87.984634,89.42533,88.7661
1733,5059993,b'c',89,87.63212,85.59934,86.581055,87.20205,88.70802,87.21911,86.72656,88.3801,87.524796,85.32811,87.87599,80.76778
1734,43690,b'r',54,51.173447,49.96399,56.47417,51.053825,56.506374,54.439953,53.628178,56.773766,52.466022,54.00522,58.57613,50.7438
